"","site","network_position","eco_type","date","season","depth_m","param","result","mon"
"1297","GL4_LAKE","6","lake",2020-07-07,"Snowmelt runoff",0,"in.ip",45.8571428571429,7
"1307","GL4_LAKE","6","lake",2020-07-07,"Snowmelt runoff",3,"in.ip",62.2,7
"13116","GL4_LAKE","6","lake",2020-07-14,"Snowmelt runoff",0,"in.ip",61.6,7
"13213","GL4_LAKE","6","lake",2020-07-14,"Snowmelt runoff",3,"in.ip",93.3333333333333,7
"13311","GL4_LAKE","6","lake",2020-07-21,"Snowmelt runoff",0,"in.ip",88,7
"13410","GL4_LAKE","6","lake",2020-07-21,"Snowmelt runoff",3,"in.ip",39,7
"1359","GL4_LAKE","6","lake",2020-07-28,"Snowmelt runoff",0,"in.ip",62.25,7
"1366","GL4_LAKE","6","lake",2020-07-28,"Snowmelt runoff",3,"in.ip",44.2,7
"1376","GL4_LAKE","6","lake",2020-08-04,"Summer",0,"in.ip",36.8,8
"1387","GL4_LAKE","6","lake",2020-08-04,"Summer",3,"in.ip",29,8
"1397","GL4_LAKE","6","lake",2016-08-16,"Summer",3,"in.ip",25.6,8
"1407","GL4_LAKE","6","lake",2016-08-23,"Summer",3,"in.ip",18.9130434782609,8
"1270","GL4_OUTLET","7","stream",1998-03-24,"Winter",0,"in.ip",198.8,3
"2156","GL4_OUTLET","7","stream",1998-05-21,"Winter",0,"in.ip",265.125,5
"3130","GL4_OUTLET","7","stream",1999-01-28,"Winter",0,"in.ip",160.076923076923,1
"4129","GL4_OUTLET","7","stream",2000-10-05,"Summer",0,"in.ip",375.6,10
"5109","GL4_OUTLET","7","stream",2001-11-20,"Summer",0,"in.ip",146.928571428571,11
"6109","GL4_OUTLET","7","stream",2001-12-04,"Winter",0,"in.ip",141.6,12
"7106","GL4_OUTLET","7","stream",2003-05-20,"Winter",0,"in.ip",548,5
"8106","GL4_OUTLET","7","stream",2004-06-17,"Snowmelt runoff",0,"in.ip",592.8,6
"9103","GL4_OUTLET","7","stream",2004-12-17,"Winter",0,"in.ip",465.625,12
"1080","GL4_OUTLET","7","stream",2005-01-27,"Winter",0,"in.ip",428.285714285714,1
"11104","GL4_OUTLET","7","stream",2005-03-23,"Winter",0,"in.ip",387.285714285714,3
"1280","GL4_OUTLET","7","stream",2005-04-14,"Winter",0,"in.ip",464.2,4
"1360","GL4_OUTLET","7","stream",2005-05-19,"Winter",0,"in.ip",207.230769230769,5
"1449","GL4_OUTLET","7","stream",2005-05-26,"Winter",0,"in.ip",486.571428571429,5
"1546","GL4_OUTLET","7","stream",2005-06-03,"Snowmelt runoff",0,"in.ip",331.545454545455,6
"1647","GL4_OUTLET","7","stream",2005-06-16,"Snowmelt runoff",0,"in.ip",572.666666666667,6
"1740","GL4_OUTLET","7","stream",2005-06-23,"Snowmelt runoff",0,"in.ip",399.166666666667,6
"1839","GL4_OUTLET","7","stream",2005-07-07,"Snowmelt runoff",0,"in.ip",284.5,7
"1940","GL4_OUTLET","7","stream",2005-07-12,"Snowmelt runoff",0,"in.ip",193.173333333333,7
"2036","GL4_OUTLET","7","stream",2005-07-14,"Snowmelt runoff",0,"in.ip",277.6,7
"2157","GL4_OUTLET","7","stream",2005-07-21,"Snowmelt runoff",0,"in.ip",144.857142857143,7
"2228","GL4_OUTLET","7","stream",2005-07-28,"Snowmelt runoff",0,"in.ip",208.8,7
"2333","GL4_OUTLET","7","stream",2005-08-02,"Summer",0,"in.ip",204.391304347826,8
"2429","GL4_OUTLET","7","stream",2005-08-10,"Summer",0,"in.ip",212.590909090909,8
"2530","GL4_OUTLET","7","stream",2005-08-11,"Summer",0,"in.ip",131,8
"2627","GL4_OUTLET","7","stream",2005-08-16,"Summer",0,"in.ip",219.428571428571,8
"2729","GL4_OUTLET","7","stream",2005-08-25,"Summer",0,"in.ip",122.333333333333,8
"2833","GL4_OUTLET","7","stream",2005-09-01,"Summer",0,"in.ip",72.3076923076923,9
"2933","GL4_OUTLET","7","stream",2005-09-02,"Summer",0,"in.ip",75.5420560747664,9
"3023","GL4_OUTLET","7","stream",2005-09-08,"Summer",0,"in.ip",68.6153846153846,9
"3131","GL4_OUTLET","7","stream",2005-09-15,"Summer",0,"in.ip",125.142857142857,9
"3226","GL4_OUTLET","7","stream",2005-09-22,"Summer",0,"in.ip",96.375,9
"3325","GL4_OUTLET","7","stream",2005-09-29,"Summer",0,"in.ip",96.625,9
"3425","GL4_OUTLET","7","stream",2005-10-06,"Summer",0,"in.ip",155.666666666667,10
"3524","GL4_OUTLET","7","stream",2005-10-13,"Summer",0,"in.ip",117.5,10
"3623","GL4_OUTLET","7","stream",2005-10-20,"Summer",0,"in.ip",207.4,10
"3720","GL4_OUTLET","7","stream",2005-11-03,"Summer",0,"in.ip",177.571428571429,11
"3822","GL4_OUTLET","7","stream",2005-11-10,"Summer",0,"in.ip",151.75,11
"3920","GL4_OUTLET","7","stream",2006-01-13,"Winter",0,"in.ip",242,1
"4020","GL4_OUTLET","7","stream",2006-02-24,"Winter",0,"in.ip",231.666666666667,2
"4130","GL4_OUTLET","7","stream",2006-09-26,"Summer",0,"in.ip",74.6666666666667,9
"4223","GL4_OUTLET","7","stream",2006-10-05,"Summer",0,"in.ip",77.625,10
"4322","GL4_OUTLET","7","stream",2006-11-21,"Summer",0,"in.ip",110.7,11
"4419","GL4_OUTLET","7","stream",2007-03-06,"Winter",0,"in.ip",100,3
"4522","GL4_OUTLET","7","stream",2007-03-22,"Winter",0,"in.ip",171.75,3
"4617","GL4_OUTLET","7","stream",2007-05-17,"Winter",0,"in.ip",166.941176470588,5
"4716","GL4_OUTLET","7","stream",2007-05-24,"Winter",0,"in.ip",272.916666666667,5
"4818","GL4_OUTLET","7","stream",2007-06-10,"Snowmelt runoff",0,"in.ip",228.663504968383,6
"4918","GL4_OUTLET","7","stream",2007-06-21,"Snowmelt runoff",0,"in.ip",171.272727272727,6
"5020","GL4_OUTLET","7","stream",2007-07-03,"Snowmelt runoff",0,"in.ip",249.580459770116,7
"5126","GL4_OUTLET","7","stream",2007-07-12,"Snowmelt runoff",0,"in.ip",122.754545454545,7
"5225","GL4_OUTLET","7","stream",2008-05-29,"Winter",0,"in.ip",224.75,5
"5319","GL4_OUTLET","7","stream",2008-06-12,"Snowmelt runoff",0,"in.ip",305.3,6
"5420","GL4_OUTLET","7","stream",2008-07-03,"Snowmelt runoff",0,"in.ip",221.333333333333,7
"5519","GL4_OUTLET","7","stream",2008-07-10,"Snowmelt runoff",0,"in.ip",106.869565217391,7
"5618","GL4_OUTLET","7","stream",2008-07-15,"Snowmelt runoff",0,"in.ip",71.0773195876289,7
"5716","GL4_OUTLET","7","stream",2008-07-24,"Snowmelt runoff",0,"in.ip",46.3453608247423,7
"5818","GL4_OUTLET","7","stream",2008-08-07,"Summer",0,"in.ip",41.4974226804124,8
"5917","GL4_OUTLET","7","stream",2008-08-28,"Summer",0,"in.ip",170,8
"6017","GL4_OUTLET","7","stream",2008-09-04,"Summer",0,"in.ip",126.307692307692,9
"6123","GL4_OUTLET","7","stream",2008-10-16,"Summer",0,"in.ip",216.777777777778,10
"6221","GL4_OUTLET","7","stream",2008-10-30,"Summer",0,"in.ip",327,10
"6320","GL4_OUTLET","7","stream",2008-11-19,"Summer",0,"in.ip",200.1,11
"6419","GL4_OUTLET","7","stream",2008-12-17,"Winter",0,"in.ip",115.055555555556,12
"6617","GL4_OUTLET","7","stream",2009-05-28,"Winter",0,"in.ip",333.428571428571,5
"6716","GL4_OUTLET","7","stream",2009-06-11,"Snowmelt runoff",0,"in.ip",312.125,6
"7018","GL4_OUTLET","7","stream",2009-07-02,"Snowmelt runoff",0,"in.ip",531.254237288136,7
"7122","GL4_OUTLET","7","stream",2009-07-16,"Snowmelt runoff",0,"in.ip",261.5,7
"7221","GL4_OUTLET","7","stream",2009-07-21,"Snowmelt runoff",0,"in.ip",308.521739130435,7
"7319","GL4_OUTLET","7","stream",2009-08-06,"Summer",0,"in.ip",123.8,8
"7418","GL4_OUTLET","7","stream",2009-08-11,"Summer",0,"in.ip",298.7,8
"7517","GL4_OUTLET","7","stream",2009-08-20,"Summer",0,"in.ip",242.333333333333,8
"7616","GL4_OUTLET","7","stream",2009-08-27,"Summer",0,"in.ip",93.6666666666667,8
"7717","GL4_OUTLET","7","stream",2009-09-03,"Summer",0,"in.ip",180,9
"7814","GL4_OUTLET","7","stream",2009-09-10,"Summer",0,"in.ip",150.333333333333,9
"7915","GL4_OUTLET","7","stream",2009-09-17,"Summer",0,"in.ip",107.2,9
"8015","GL4_OUTLET","7","stream",2009-09-24,"Summer",0,"in.ip",97.5,9
"8122","GL4_OUTLET","7","stream",2009-10-08,"Summer",0,"in.ip",204,10
"8220","GL4_OUTLET","7","stream",2009-10-21,"Summer",0,"in.ip",145.5,10
"8318","GL4_OUTLET","7","stream",2009-12-16,"Winter",0,"in.ip",329,12
"8417","GL4_OUTLET","7","stream",2010-01-29,"Winter",0,"in.ip",298.8,1
"8515","GL4_OUTLET","7","stream",2010-03-12,"Winter",0,"in.ip",243.75,3
"8614","GL4_OUTLET","7","stream",2010-05-20,"Winter",0,"in.ip",318.666666666667,5
"8714","GL4_OUTLET","7","stream",2010-05-27,"Winter",0,"in.ip",364.444444444444,5
"8815","GL4_OUTLET","7","stream",2010-06-03,"Snowmelt runoff",0,"in.ip",256.583333333333,6
"8915","GL4_OUTLET","7","stream",2010-06-10,"Snowmelt runoff",0,"in.ip",110.611111111111,6
"9013","GL4_OUTLET","7","stream",2010-06-17,"Snowmelt runoff",0,"in.ip",137,6
"9118","GL4_OUTLET","7","stream",2010-06-24,"Snowmelt runoff",0,"in.ip",153.916666666667,6
"9219","GL4_OUTLET","7","stream",2010-07-01,"Snowmelt runoff",0,"in.ip",160.676136363636,7
"9317","GL4_OUTLET","7","stream",2010-07-08,"Snowmelt runoff",0,"in.ip",339.32,7
"9415","GL4_OUTLET","7","stream",2010-07-15,"Snowmelt runoff",0,"in.ip",270.821917808219,7
"9513","GL4_OUTLET","7","stream",2010-07-22,"Snowmelt runoff",0,"in.ip",95.8767123287671,7
"9613","GL4_OUTLET","7","stream",2010-07-23,"Snowmelt runoff",0,"in.ip",230.333333333333,7
"9713","GL4_OUTLET","7","stream",2010-07-29,"Snowmelt runoff",0,"in.ip",75.7411764705882,7
"9812","GL4_OUTLET","7","stream",2010-08-04,"Summer",0,"in.ip",93.6451612903226,8
"9913","GL4_OUTLET","7","stream",2010-08-05,"Summer",0,"in.ip",180.5,8
"10012","GL4_OUTLET","7","stream",2010-08-12,"Summer",0,"in.ip",157,8
"10119","GL4_OUTLET","7","stream",2010-08-26,"Summer",0,"in.ip",196.333333333333,8
"10218","GL4_OUTLET","7","stream",2010-09-02,"Summer",0,"in.ip",221.333333333333,9
"10315","GL4_OUTLET","7","stream",2010-12-07,"Winter",0,"in.ip",177,12
"10412","GL4_OUTLET","7","stream",2011-01-03,"Winter",0,"in.ip",357,1
"10512","GL4_OUTLET","7","stream",2011-01-27,"Winter",0,"in.ip",433.4,1
"10611","GL4_OUTLET","7","stream",2011-06-21,"Snowmelt runoff",0,"in.ip",158.235294117647,6
"10711","GL4_OUTLET","7","stream",2011-07-05,"Snowmelt runoff",0,"in.ip",153.416666666667,7
"10811","GL4_OUTLET","7","stream",2011-07-12,"Snowmelt runoff",0,"in.ip",224.428571428571,7
"10911","GL4_OUTLET","7","stream",2011-07-19,"Snowmelt runoff",0,"in.ip",143.7,7
"11018","GL4_OUTLET","7","stream",2011-07-26,"Snowmelt runoff",0,"in.ip",146.8,7
"11117","GL4_OUTLET","7","stream",2011-07-28,"Snowmelt runoff",0,"in.ip",131.661764705882,7
"11217","GL4_OUTLET","7","stream",2011-08-02,"Summer",0,"in.ip",145.352601156069,8
"11316","GL4_OUTLET","7","stream",2011-08-09,"Summer",0,"in.ip",237.909090909091,8
"11415","GL4_OUTLET","7","stream",2011-08-16,"Summer",0,"in.ip",125.75,8
"11513","GL4_OUTLET","7","stream",2011-08-30,"Summer",0,"in.ip",86.25,8
"11612","GL4_OUTLET","7","stream",2011-09-02,"Summer",0,"in.ip",52.671875,9
"11711","GL4_OUTLET","7","stream",2011-09-09,"Summer",0,"in.ip",140.131578947368,9
"11811","GL4_OUTLET","7","stream",2011-09-13,"Summer",0,"in.ip",117.2,9
"11911","GL4_OUTLET","7","stream",2011-09-16,"Summer",0,"in.ip",153.673076923077,9
"12011","GL4_OUTLET","7","stream",2011-09-20,"Summer",0,"in.ip",382.5,9
"12117","GL4_OUTLET","7","stream",2011-12-12,"Winter",0,"in.ip",241.666666666667,12
"12215","GL4_OUTLET","7","stream",2012-05-15,"Winter",0,"in.ip",589.666666666667,5
"12611","GL4_OUTLET","7","stream",2012-06-26,"Snowmelt runoff",0,"in.ip",178.65,6
"12710","GL4_OUTLET","7","stream",2012-07-03,"Snowmelt runoff",0,"in.ip",298.666666666667,7
"1288","GL4_OUTLET","7","stream",2012-07-12,"Snowmelt runoff",0,"in.ip",604.689655172414,7
"13312","GL4_OUTLET","7","stream",2012-11-01,"Summer",0,"in.ip",487.25,11
"1367","GL4_OUTLET","7","stream",2013-05-23,"Winter",0,"in.ip",416.714285714286,5
"1377","GL4_OUTLET","7","stream",2013-06-04,"Snowmelt runoff",0,"in.ip",229.642857142857,6
"1388","GL4_OUTLET","7","stream",2013-06-13,"Snowmelt runoff",0,"in.ip",308.8,6
"1398","GL4_OUTLET","7","stream",2013-06-20,"Snowmelt runoff",0,"in.ip",286.333333333333,6
"1408","GL4_OUTLET","7","stream",2013-06-27,"Snowmelt runoff",0,"in.ip",252.75,6
"14114","GL4_OUTLET","7","stream",2013-07-04,"Snowmelt runoff",0,"in.ip",190,7
"14211","GL4_OUTLET","7","stream",2013-07-11,"Snowmelt runoff",0,"in.ip",231.714285714286,7
"14310","GL4_OUTLET","7","stream",2013-07-18,"Snowmelt runoff",0,"in.ip",374.95,7
"14410","GL4_OUTLET","7","stream",2013-07-25,"Snowmelt runoff",0,"in.ip",345.75,7
"1456","GL4_OUTLET","7","stream",2013-08-01,"Summer",0,"in.ip",255.2,8
"1466","GL4_OUTLET","7","stream",2013-08-08,"Summer",0,"in.ip",140.714285714286,8
"1476","GL4_OUTLET","7","stream",2013-08-15,"Summer",0,"in.ip",122.125,8
"1485","GL4_OUTLET","7","stream",2013-08-20,"Summer",0,"in.ip",149.256756756757,8
"1496","GL4_OUTLET","7","stream",2013-08-22,"Summer",0,"in.ip",160,8
"1505","GL4_OUTLET","7","stream",2013-08-29,"Summer",0,"in.ip",239,8
"15114","GL4_OUTLET","7","stream",2013-09-05,"Summer",0,"in.ip",569.333333333333,9
"15211","GL4_OUTLET","7","stream",2013-09-18,"Summer",0,"in.ip",666.4,9
"1547","GL4_OUTLET","7","stream",2013-10-03,"Summer",0,"in.ip",648.6,10
"1575","GL4_OUTLET","7","stream",2014-05-29,"Winter",0,"in.ip",584.807692307692,5
"1585","GL4_OUTLET","7","stream",2014-06-05,"Snowmelt runoff",0,"in.ip",167.947368421053,6
"1596","GL4_OUTLET","7","stream",2014-06-12,"Snowmelt runoff",0,"in.ip",458.75,6
"1604","GL4_OUTLET","7","stream",2014-06-26,"Snowmelt runoff",0,"in.ip",287.289156626506,6
"16114","GL4_OUTLET","7","stream",2014-07-03,"Snowmelt runoff",0,"in.ip",656.206896551724,7
"16211","GL4_OUTLET","7","stream",2014-07-10,"Snowmelt runoff",0,"in.ip",506.206896551724,7
"16310","GL4_OUTLET","7","stream",2014-07-17,"Snowmelt runoff",0,"in.ip",384.137931034483,7
"1648","GL4_OUTLET","7","stream",2014-07-24,"Snowmelt runoff",0,"in.ip",183.421052631579,7
"1655","GL4_OUTLET","7","stream",2014-07-31,"Snowmelt runoff",0,"in.ip",182.19298245614,7
"1665","GL4_OUTLET","7","stream",2014-08-07,"Summer",0,"in.ip",247.317073170732,8
"1675","GL4_OUTLET","7","stream",2014-08-14,"Summer",0,"in.ip",270.289855072464,8
"1684","GL4_OUTLET","7","stream",2014-08-21,"Summer",0,"in.ip",178.979591836734,8
"1695","GL4_OUTLET","7","stream",2014-08-28,"Summer",0,"in.ip",187.906976744186,8
"1705","GL4_OUTLET","7","stream",2014-09-04,"Summer",0,"in.ip",255.47619047619,9
"17112","GL4_OUTLET","7","stream",2014-09-11,"Summer",0,"in.ip",224.333333333333,9
"17210","GL4_OUTLET","7","stream",2014-09-18,"Summer",0,"in.ip",403.783783783784,9
"17310","GL4_OUTLET","7","stream",2014-10-09,"Summer",0,"in.ip",511.875,10
"1745","GL4_OUTLET","7","stream",2014-10-16,"Summer",0,"in.ip",545,10
"1755","GL4_OUTLET","7","stream",2014-10-23,"Summer",0,"in.ip",374.146341463415,10
"1775","GL4_OUTLET","7","stream",2014-12-11,"Winter",0,"in.ip",646.595744680851,12
"1804","GL4_OUTLET","7","stream",2015-03-10,"Winter",0,"in.ip",638,3
"18210","GL4_OUTLET","7","stream",2015-06-02,"Snowmelt runoff",0,"in.ip",139,6
"18310","GL4_OUTLET","7","stream",2015-06-11,"Snowmelt runoff",0,"in.ip",188.076923076923,6
"1845","GL4_OUTLET","7","stream",2015-06-18,"Snowmelt runoff",0,"in.ip",152.833333333333,6
"1854","GL4_OUTLET","7","stream",2015-06-25,"Snowmelt runoff",0,"in.ip",128.384615384615,6
"1865","GL4_OUTLET","7","stream",2015-07-02,"Snowmelt runoff",0,"in.ip",141.363636363636,7
"1874","GL4_OUTLET","7","stream",2015-07-09,"Snowmelt runoff",0,"in.ip",141.3,7
"1885","GL4_OUTLET","7","stream",2015-07-14,"Snowmelt runoff",0,"in.ip",320.243902439024,7
"1895","GL4_OUTLET","7","stream",2015-07-23,"Snowmelt runoff",0,"in.ip",172.959183673469,7
"1904","GL4_OUTLET","7","stream",2015-07-28,"Snowmelt runoff",0,"in.ip",302.682926829268,7
"19113","GL4_OUTLET","7","stream",2015-08-06,"Summer",0,"in.ip",164.53488372093,8
"19210","GL4_OUTLET","7","stream",2015-08-11,"Summer",0,"in.ip",161,8
"19310","GL4_OUTLET","7","stream",2015-08-18,"Summer",0,"in.ip",100.571428571429,8
"1945","GL4_OUTLET","7","stream",2015-08-27,"Summer",0,"in.ip",52.2,8
"1954","GL4_OUTLET","7","stream",2015-09-10,"Summer",0,"in.ip",30.6666666666667,9
"1964","GL4_OUTLET","7","stream",2015-09-24,"Summer",0,"in.ip",48.5555555555556,9
"1974","GL4_OUTLET","7","stream",2015-10-08,"Summer",0,"in.ip",57.8333333333333,10
"1984","GL4_OUTLET","7","stream",2015-10-20,"Summer",0,"in.ip",48.7,10
"1994","GL4_OUTLET","7","stream",2016-01-22,"Winter",0,"in.ip",349.53488372093,1
"2004","GL4_OUTLET","7","stream",2016-03-29,"Winter",0,"in.ip",633.75,3
"2073","GL4_OUTLET","7","stream",2016-07-19,"Snowmelt runoff",0,"in.ip",53.3292682926829,7
"2083","GL4_OUTLET","7","stream",2016-07-21,"Snowmelt runoff",0,"in.ip",191.818181818182,7
"2093","GL4_OUTLET","7","stream",2016-07-28,"Snowmelt runoff",0,"in.ip",418.571428571429,7
"21012","GL4_OUTLET","7","stream",2016-08-04,"Summer",0,"in.ip",65.7142857142857,8
"21112","GL4_OUTLET","7","stream",2016-08-09,"Summer",0,"in.ip",15.8928571428571,8
"21211","GL4_OUTLET","7","stream",2016-08-11,"Summer",0,"in.ip",75.5555555555556,8
"21310","GL4_OUTLET","7","stream",2016-08-16,"Summer",0,"in.ip",132.307692307692,8
"21410","GL4_OUTLET","7","stream",2016-08-18,"Summer",0,"in.ip",265.882352941176,8
"2158","GL4_OUTLET","7","stream",2016-08-23,"Summer",0,"in.ip",39.4883720930233,8
"2163","GL4_OUTLET","7","stream",2016-08-25,"Summer",0,"in.ip",29.0909090909091,8
"2172","GL4_OUTLET","7","stream",2016-09-01,"Summer",0,"in.ip",188.235294117647,9
"2182","GL4_OUTLET","7","stream",2016-09-08,"Summer",0,"in.ip",146.666666666667,9
"2192","GL4_OUTLET","7","stream",2016-09-22,"Summer",0,"in.ip",124.615384615385,9
"2202","GL4_OUTLET","7","stream",2016-09-29,"Summer",0,"in.ip",179.310344827586,9
"22111","GL4_OUTLET","7","stream",2016-10-11,"Summer",0,"in.ip",432.307692307692,10
"2229","GL4_OUTLET","7","stream",2016-10-25,"Summer",0,"in.ip",245.833333333333,10
"2232","GL4_OUTLET","7","stream",2016-11-03,"Summer",0,"in.ip",382.777777777778,11
"2242","GL4_OUTLET","7","stream",2016-12-22,"Winter",0,"in.ip",512.083333333333,12
"2252","GL4_OUTLET","7","stream",2017-01-19,"Winter",0,"in.ip",65,1
"2262","GL4_OUTLET","7","stream",2017-03-16,"Winter",0,"in.ip",292.083333333333,3
"2272","GL4_OUTLET","7","stream",2017-04-17,"Winter",0,"in.ip",128.75,4
"2282","GL4_OUTLET","7","stream",2017-06-15,"Snowmelt runoff",0,"in.ip",82,6
"2292","GL4_OUTLET","7","stream",2017-06-22,"Snowmelt runoff",0,"in.ip",103.461538461538,6
"2302","GL4_OUTLET","7","stream",2017-06-29,"Snowmelt runoff",0,"in.ip",153.333333333333,6
"23111","GL4_OUTLET","7","stream",2017-07-06,"Snowmelt runoff",0,"in.ip",126.315789473684,7
"23210","GL4_OUTLET","7","stream",2017-07-13,"Snowmelt runoff",0,"in.ip",31.6666666666667,7
"2334","GL4_OUTLET","7","stream",2017-07-25,"Snowmelt runoff",0,"in.ip",94.1666666666667,7
"2342","GL4_OUTLET","7","stream",2017-08-10,"Summer",0,"in.ip",4.44444444444444,8
"2352","GL4_OUTLET","7","stream",2017-08-22,"Summer",0,"in.ip",142.666666666667,8
"2362","GL4_OUTLET","7","stream",2017-08-24,"Summer",0,"in.ip",68.7179487179487,8
"2372","GL4_OUTLET","7","stream",2017-08-29,"Summer",0,"in.ip",47.6666666666667,8
"2382","GL4_OUTLET","7","stream",2017-08-31,"Summer",0,"in.ip",9.6,8
"2392","GL4_OUTLET","7","stream",2017-09-14,"Summer",0,"in.ip",20.8695652173913,9
"2402","GL4_OUTLET","7","stream",2017-09-21,"Summer",0,"in.ip",10,9
"24111","GL4_OUTLET","7","stream",2017-09-28,"Summer",0,"in.ip",6.0377358490566,9
"24210","GL4_OUTLET","7","stream",2017-10-24,"Summer",0,"in.ip",17.7777777777778,10
"2433","GL4_OUTLET","7","stream",2017-11-14,"Summer",0,"in.ip",29.1071428571429,11
"2442","GL4_OUTLET","7","stream",2017-12-12,"Winter",0,"in.ip",80.9090909090909,12
"2452","GL4_OUTLET","7","stream",2018-01-18,"Winter",0,"in.ip",664.444444444444,1
"2462","GL4_OUTLET","7","stream",2018-02-27,"Winter",0,"in.ip",296.304347826087,2
"2472","GL4_OUTLET","7","stream",2018-03-27,"Winter",0,"in.ip",415,3
"2492","GL4_OUTLET","7","stream",2018-05-24,"Winter",0,"in.ip",194.962962962963,5
"2502","GL4_OUTLET","7","stream",2018-05-29,"Winter",0,"in.ip",345,5
"25111","GL4_OUTLET","7","stream",2018-06-05,"Snowmelt runoff",0,"in.ip",293.333333333333,6
"25210","GL4_OUTLET","7","stream",2018-06-12,"Snowmelt runoff",0,"in.ip",211.527777777778,6
"2532","GL4_OUTLET","7","stream",2018-06-19,"Snowmelt runoff",0,"in.ip",178.354430379747,6
"2542","GL4_OUTLET","7","stream",2018-06-26,"Snowmelt runoff",0,"in.ip",171.944444444444,6
"2552","GL4_OUTLET","7","stream",2018-07-03,"Snowmelt runoff",0,"in.ip",179.166666666667,7
"2562","GL4_OUTLET","7","stream",2018-07-10,"Snowmelt runoff",0,"in.ip",108.272727272727,7
"2572","GL4_OUTLET","7","stream",2018-07-17,"Snowmelt runoff",0,"in.ip",59.3785310734463,7
"2582","GL4_OUTLET","7","stream",2018-07-24,"Snowmelt runoff",0,"in.ip",58.7878787878788,7
"2592","GL4_OUTLET","7","stream",2018-07-31,"Snowmelt runoff",0,"in.ip",62.0610687022901,7
"2602","GL4_OUTLET","7","stream",2018-08-07,"Summer",0,"in.ip",67.75,8
"26111","GL4_OUTLET","7","stream",2018-08-16,"Summer",0,"in.ip",232.608695652174,8
"2628","GL4_OUTLET","7","stream",2018-08-23,"Summer",0,"in.ip",57.8688524590164,8
"2633","GL4_OUTLET","7","stream",2018-08-30,"Summer",0,"in.ip",28.3152173913043,8
"2642","GL4_OUTLET","7","stream",2018-09-20,"Summer",0,"in.ip",22.2131147540984,9
"2652","GL4_OUTLET","7","stream",2018-10-03,"Summer",0,"in.ip",22.4074074074074,10
"2662","GL4_OUTLET","7","stream",2018-10-18,"Summer",0,"in.ip",19.7777777777778,10
"2672","GL4_OUTLET","7","stream",2018-12-09,"Winter",0,"in.ip",70.9770114942529,12
"2682","GL4_OUTLET","7","stream",2019-02-05,"Winter",0,"in.ip",409.024390243902,2
"2692","GL4_OUTLET","7","stream",2019-04-23,"Winter",0,"in.ip",370.4,4
"2702","GL4_OUTLET","7","stream",2019-06-12,"Snowmelt runoff",0,"in.ip",180.677966101695,6
"27110","GL4_OUTLET","7","stream",2019-06-27,"Snowmelt runoff",0,"in.ip",170.759493670886,6
"27210","GL4_OUTLET","7","stream",2019-07-02,"Snowmelt runoff",0,"in.ip",137.185628742515,7
"2732","GL4_OUTLET","7","stream",2019-07-11,"Snowmelt runoff",0,"in.ip",247.5,7
"2741","GL4_OUTLET","7","stream",2019-07-18,"Snowmelt runoff",0,"in.ip",105.860655737705,7
"2752","GL4_OUTLET","7","stream",2019-07-23,"Snowmelt runoff",0,"in.ip",42.4285714285714,7
"2762","GL4_OUTLET","7","stream",2019-07-30,"Snowmelt runoff",0,"in.ip",74,7
"2772","GL4_OUTLET","7","stream",2019-08-01,"Summer",0,"in.ip",99.0291262135922,8
"2782","GL4_OUTLET","7","stream",2019-08-06,"Summer",0,"in.ip",44.5,8
"2792","GL4_OUTLET","7","stream",2019-08-08,"Summer",0,"in.ip",149.672131147541,8
"2802","GL4_OUTLET","7","stream",2019-08-13,"Summer",0,"in.ip",96.6666666666667,8
"28111","GL4_OUTLET","7","stream",2019-08-15,"Summer",0,"in.ip",180.975609756098,8
"28210","GL4_OUTLET","7","stream",2019-08-20,"Summer",0,"in.ip",77.1069182389937,8
"2834","GL4_OUTLET","7","stream",2019-08-27,"Summer",0,"in.ip",94,8
"2842","GL4_OUTLET","7","stream",2019-08-29,"Summer",0,"in.ip",40.5789473684211,8
"2852","GL4_OUTLET","7","stream",2019-09-05,"Summer",0,"in.ip",78.1927710843374,9
"2862","GL4_OUTLET","7","stream",2019-09-12,"Summer",0,"in.ip",45,9
"2872","GL4_OUTLET","7","stream",2019-09-19,"Summer",0,"in.ip",47.7981651376147,9
"2882","GL4_OUTLET","7","stream",2019-10-17,"Summer",0,"in.ip",318.947368421053,10
"2891","GL4_OUTLET","7","stream",2020-03-05,"Winter",0,"in.ip",155.352112676056,3
"2902","GL4_OUTLET","7","stream",2020-04-30,"Winter",0,"in.ip",21.6,4
"29111","GL4_OUTLET","7","stream",2020-06-04,"Snowmelt runoff",0,"in.ip",35.2873563218391,6
"29210","GL4_OUTLET","7","stream",2020-06-25,"Snowmelt runoff",0,"in.ip",28.1283422459893,6
"2934","GL4_OUTLET","7","stream",2020-06-30,"Snowmelt runoff",0,"in.ip",29.3037974683544,6
"2942","GL4_OUTLET","7","stream",2020-07-07,"Snowmelt runoff",0,"in.ip",29.7448979591837,7
"2952","GL4_OUTLET","7","stream",2020-07-23,"Snowmelt runoff",0,"in.ip",37.0658682634731,7
"2962","GL4_OUTLET","7","stream",2020-08-04,"Summer",0,"in.ip",37.2777777777778,8
"2972","GL4_OUTLET","7","stream",2016-08-02,"Summer",0,"in.ip",54.1111111111111,8
"2982","GL4_OUTLET","7","stream",2019-09-24,"Summer",0,"in.ip",27.8,9
